x0,x1,2,3,4,5,6,7,8,9,pre
-0.835741478,1.259898173,0.469064425,0.562702033,0.99258211,-0.155781708,-0.106111644,-0.232610123,0.866301293,1.658647208,0.50326806
-1.51188297,-0.354343751,-1.058761405,-0.61971701,-0.226944896,-0.657890369,-1.51066738,1.364869188,0.956656381,-0.453452987,0.5317937
-0.170543001,1.025210294,1.465828673,1.520943511,1.541949055,-0.333167245,1.058198625,-1.47778581,-0.929592201,-1.049059055,0.5253481
-0.102557009,0.461966562,0.630330516,-0.756631729,-0.520686299,-0.495762571,1.07310308,0.186125741,-0.424383886,-0.812497644,0.5604023
1.197859131,0.895492683,0.87367911,0.39855029,-0.259134859,0.583557109,-1.406093592,-0.106682937,1.457788433,0.822944641,0.53709817
-0.87855289,0.487123847,-1.3382014,-0.7270439,-0.087607936,-0.213912018,1.624986827,0.890206594,-0.407803878,-0.422619653,0.5331307
-0.435564407,1.330534406,-0.554480847,-1.647618248,0.518072289,1.568494952,1.485010911,-0.538601344,1.58319217,1.092195186,0.5218052
1.711653785,-0.919359851,-0.91050188,0.843542722,1.314970825,1.636054516,1.235610532,-0.993352388,-1.182505883,0.925341238,0.50277174
-0.296056033,-0.100878699,-0.744571516,-0.851432197,-0.458014394,1.266805003,1.524782534,1.573588308,1.21738899,-1.257696105,0.5848968
-0.537860976,-1.042275497,-0.765106416,1.391911717,-0.098865393,1.557460501,-1.226219356,1.632830107,-0.149332985,0.264444094,0.5313837
-1.69508981,0.183503407,-1.038485185,1.216430289,-1.061466798,-1.103345113,-0.151828145,1.425111429,0.085925687,-1.687355547,0.5848968
-1.491030803,-0.244465915,-0.52491359,-0.002766869,0.017842665,0.274773489,-0.695758733,1.284450516,0.326435602,0.656045647,0.52249074
1.367803416,0.685741189,-0.951767677,-0.682058087,-0.345600514,-1.703529189,-0.858246505,0.811387114,-1.022420268,-0.881907418,0.51827735
-0.762318094,0.881814146,-1.221329538,-0.640323638,0.209821402,1.072642474,-0.486019117,0.310862222,-1.683368604,1.63913663,0.5356577
1.088422284,1.254015642,1.497528411,0.439092303,0.365772277,1.377665565,0.709438205,-1.664454574,1.161210465,-1.254475818,0.5283848
-0.330833923,1.177221727,1.150376608,-0.408469913,-0.191597819,0.988125624,0.23645924,-0.425827694,1.527985323,1.71567308,0.5327948
-0.046918412,-1.434678807,-0.683674569,-0.817483792,0.640704707,-1.421360561,-0.948550558,1.161944771,-0.139726516,-0.770213063,0.5119744
-0.721706398,0.95244134,0.10421892,0.30641395,-0.399988925,1.498915231,0.917812983,-0.19497711,-0.712881383,-1.090363451,0.5304026
1.141058201,1.202941035,-0.242191484,0.661106798,1.25761551,-0.087284793,-1.65274882,1.096910585,0.325612696,0.394568898,0.51871246
0.793354952,-0.061219029,-0.202905266,1.621372027,1.517436382,-0.130896518,1.633970472,-1.515370138,-1.274468406,0.380017308,0.5604023
1.611690638,-0.111576252,-0.887202717,0.098904913,1.347133453,-1.512769485,-0.557203358,-0.592994062,-1.388624185,1.407678123,0.5204576
-1.120780243,1.366019256,-1.309486584,-0.020569128,-1.568095372,1.460475768,-1.358040377,0.422724388,-0.337735533,-1.086695121,0.5260978
0.443160671,-0.097459648,0.097158623,1.574529141,0.23294615,0.375301389,1.482705083,0.282103724,0.664339669,0.715112689,0.57532643
1.429595784,0.926718416,-1.203174127,-0.310535295,-0.914185304,-0.441216246,0.422619812,0.211785535,-0.523798731,0.839093329,0.51871234
1.404901414,0.421330189,-1.051132932,-0.950305477,-1.57707404,0.191872533,-0.74224565,0.342521392,0.233279585,0.115788808,0.5298021
1.651049973,-0.857046512,-0.512032774,-0.717392075,0.758505201,1.486356335,1.703000128,-1.406800595,-1.191407224,-0.782231705,0.5124926
-1.576993019,0.375552556,-1.614027382,-0.691400724,0.710196365,-1.716416888,-0.435633581,0.377958498,-1.480936394,-0.011911696,0.5317041
0.024944069,-1.644758063,0.780596291,0.298081473,1.530248694,-0.261360092,0.713100669,0.344009884,0.242721358,0.446757129,0.5015172
-0.733146276,0.343085048,-0.001206032,-0.637251894,-1.394980204,-0.59225371,-0.762914544,-0.314234305,-0.149282956,0.700095086,0.57532643
0.190865919,0.509075419,0.485720584,-0.426160702,1.512693331,0.353515257,1.514999424,-0.86398587,-1.17732225,-1.495063174,0.5604023
0.519185683,1.567967381,0.646783248,-1.347865284,-1.1311517,-1.5240621,0.156460153,-0.948737445,-0.112050483,-0.207123465,0.5084914
1.695742574,-0.733883765,-0.716773877,1.178455794,-0.930094951,-0.381449752,1.473972344,1.137027371,-1.026279818,-1.188926056,0.501456
-1.117184419,0.934542049,0.435033923,0.493196753,-0.081703815,-0.682662592,1.412705683,1.708912605,-0.964972621,-0.259796968,0.522977
-0.323035893,-0.911486667,1.307289879,1.025111634,-1.430653342,1.532562387,0.416536531,-1.12877634,-0.650879161,1.282479756,0.5333224
0.539243561,-1.711963807,-1.323679784,0.88751363,-1.647012174,0.817314553,-0.333913296,1.280859485,1.547004124,0.58603453,0.5218619
-0.294236936,-1.623044003,0.408195573,-0.515458235,-0.025566616,0.948621118,-1.249106003,-0.92788115,-0.487458229,1.676499062,0.4865507
-0.506743934,-0.157657142,0.566813005,0.24644709,-0.290333528,0.476950461,-0.784371235,1.679346994,0.33129206,-0.254356771,0.57532643
0.833779334,0.439909176,-1.100242361,0.349398226,-0.294478864,-0.425311802,-1.220495474,-0.925941297,-1.478793751,-0.827564242,0.5604023
-1.615782068,0.241747441,1.04212716,0.775480748,1.220139129,0.047232981,1.403748125,0.887871046,1.153137296,-0.771700504,0.52608335
0.482519571,-0.335519593,-0.012778191,-0.22610503,1.502158842,0.622146054,1.33191884,-0.45270847,-0.201546402,-0.147519139,0.5604023
0.552691521,-0.005004065,-0.290815714,0.413062989,0.945403877,1.124504349,-1.386600996,-0.61130457,1.40892859,-1.628126736,0.5848968
0.907098809,-1.418839903,1.077686823,-1.042189523,-1.310797518,1.287687709,0.9896583,-1.610053513,0.747979157,0.89731958,0.4978163
0.965568316,-0.744717638,-0.225573791,-0.452525392,-0.767266328,-0.550040932,-0.831608095,-0.115314463,1.288949359,0.494346468,0.53213286
1.325280619,-0.159508148,-1.094404384,0.364033229,0.459694037,-0.089092026,-1.204246897,-1.563958393,-1.021746738,-0.777568337,0.5352255
-1.703848301,1.151418783,1.659997938,-1.196403174,-0.296098152,-0.623078932,-1.490203057,-1.339473808,-1.540341917,-1.292163557,0.5246009
-0.817159259,0.361527185,-1.169689261,0.979952634,-0.627158135,-1.306041535,-1.245521732,-0.958400641,0.292958854,-0.948974516,0.5848968
-0.848452392,0.657843373,0.205602216,-1.30326906,1.424367364,-1.384348357,-0.301860742,0.01729708,-0.680016182,1.336439526,0.5310123
-1.500022712,-1.204951365,-0.257980922,0.199395562,-0.6264347,-1.547528557,0.368824163,0.084480324,1.410425274,0.978868726,0.52144486
-0.702036958,-0.461427793,1.626431888,1.207339007,0.546564533,-0.51924768,-0.334380004,1.312737917,1.134745952,-1.377869696,0.5848968
1.544810814,-1.678481894,-0.600619429,-1.684689212,-0.287337879,0.93385551,-0.309541389,0.164187985,-1.429432844,1.54598339,0.4679822
1.040300594,-0.781219921,0.587901664,-0.203895247,1.449540208,0.541796458,-0.449365364,-0.847587204,-0.368770144,-0.919330778,0.52448857
0.540051471,-0.721951017,-0.66653418,-0.867860422,0.205362818,0.71053839,0.246524791,1.017656002,-1.118834776,-0.643909104,0.53133297
-1.196675359,-0.60080913,0.780954226,-1.29565647,-0.153197162,0.006699677,-0.565769264,-1.701484923,-0.705773648,1.38719495,0.5194489
0.336203131,-1.259425327,-1.609802229,0.936387993,0.37220081,0.503703517,0.56692991,-0.599984381,-0.381220717,-0.456392,0.52857494
-0.575994739,-0.841452332,-1.068395045,1.669289664,1.277914467,-0.706659645,-0.654138154,-0.986709738,0.003851041,0.152743314,0.5604023
0.295908722,-1.32961695,-1.035206127,0.034480181,0.528461176,0.334652491,-0.530487947,-0.165776389,-1.358767406,-0.018436273,0.51318586
-0.387753076,-1.155249989,0.347407181,-0.006402533,0.62152906,-0.305772896,1.276953005,0.656449983,-0.531847729,0.766002208,0.5156056
1.205243305,-1.458611488,-0.334066338,-0.896757186,0.615360623,-0.351181312,1.730136779,-0.961160232,1.660785393,-1.164202981,0.5162097
-0.964233979,-0.911826888,0.989212993,1.469705445,-1.574808302,-1.337023251,-0.366187915,1.305351734,-1.313191095,-0.489026251,0.5848968
-1.378409491,1.637019654,-1.38967731,-0.380059712,-1.004630343,-1.168231478,-0.542122825,-0.752010672,-0.4143259,0.535519901,0.48772046
-0.87205516,0.113460214,0.493681469,0.185048026,0.637449053,0.99628425,-0.393196483,-0.65106635,-0.179535914,-0.09255725,0.53134674
0.978167033,-0.038406789,0.408160496,0.949998874,0.063244435,-0.102491354,-1.483782886,1.384226597,-1.465002389,0.880470077,0.5347988
0.632849111,0.908560502,-0.247545395,-1.064662768,0.807527801,1.155826192,-0.137001689,-1.237418814,0.145513836,-0.445444389,0.5604023
-0.889359167,0.998323882,-0.259888147,0.167477646,-0.876221131,-0.406930028,1.623328111,-1.289571104,0.842152658,0.253693641,0.511781
0.473063951,-0.508889298,1.009849091,-0.054998014,-0.840399294,1.326485707,0.098111123,-1.430144355,-0.09476963,1.706895248,0.53768706
1.210111113,1.567965681,-1.688566235,1.504870683,-0.516782537,1.533642642,1.232184878,0.073472474,-0.124621089,0.646142827,0.52345806
-1.014165755,-0.875857205,1.286883686,0.7913725,-1.247333338,-1.482711773,0.825440066,0.876031233,-0.244060438,0.455488556,0.5604023
0.248622976,0.171610384,-0.057200727,0.418144115,1.085277452,1.439504017,1.599057835,-0.026050361,-1.075137672,-1.100889403,0.5848968
-0.97939318,0.262276093,-1.180809321,-1.687978701,-0.612144078,1.344435029,0.868489604,-0.979985574,-0.848809377,-0.086269782,0.5319813
0.696082285,0.309911547,1.168303427,-0.464272669,-1.221317094,-1.097312851,-0.226693577,-1.349266585,0.020786168,-1.682945651,0.5604023
1.353622417,0.131715196,-1.615544836,-0.097948186,-1.737959436,1.271333266,0.640413276,-1.575160208,-1.493584379,-1.39463213,0.5377188
-0.147262057,-0.941529045,-0.781439968,1.02325898,0.770003468,-0.094928696,-0.656064415,-1.62753143,0.824650654,0.494503798,0.5604023
-0.900127696,-1.657894251,0.167168308,0.945726096,-0.387848475,-0.785670368,-0.296483523,0.323161364,0.555044694,-0.800568327,0.5163671
-0.843667461,0.072919181,-1.079954107,-0.168612754,-1.14921285,-1.086662305,1.081533343,-0.016739271,1.563736373,-1.178044717,0.57532643
-0.216254081,-1.412613947,-1.439474835,-0.616467207,1.699692997,-1.317886252,0.792628522,-1.607872066,-0.32491266,-0.125459039,0.52002263
-0.235213998,0.262803216,-0.6122498,-0.861622627,1.182186897,-0.730744894,-0.225831184,-0.623262202,0.047218922,-0.870958609,0.5604023
-1.365893368,-0.829219914,-1.42191081,1.533163935,-0.340470286,-1.40818693,-0.288507938,-0.894966153,-1.388214108,0.643457617,0.5604023
-0.801878979,-0.015157554,1.333411409,-1.394955732,1.48100018,0.816669783,-0.048413692,1.331495866,-0.845785227,-1.678973756,0.5604023
0.294803531,0.733049265,0.39793129,-1.564848103,1.471487467,1.673381765,1.73731236,-1.436236262,0.811859149,1.534155089,0.5604023
-0.974809463,-0.511379366,1.647717043,-1.706687898,0.788795769,-1.701623749,0.704084322,-0.363628598,-0.860331582,-0.578189058,0.53535277
-0.050727757,0.97231269,0.608184811,1.021110421,-0.454334628,0.933072359,-0.098315365,-0.624475277,-1.337203024,0.412396546,0.5604023
-0.668904128,-0.398021695,0.607489235,1.258710158,0.015877498,0.097843668,-1.567787389,0.474397247,-0.713272586,-1.487384468,0.5848968
1.065544886,-0.902193748,1.628359726,0.18603494,-0.347062159,-1.32706479,-1.590587798,-0.298117838,-1.202571136,0.861189772,0.5206384
-1.347196763,1.004908438,-0.745326132,1.109374453,1.242057236,0.057561461,-0.731399009,-0.230257057,-0.256666775,-0.122317447,0.50434303
-0.039845557,-0.095767801,-1.092399429,0.517075013,-1.670935018,1.329039567,0.485405881,-0.277974151,0.972173549,-1.161013389,0.5848968
-1.646707828,1.352157321,1.091125378,1.148878331,0.861590778,1.162219315,0.633668141,-0.355615056,0.164497695,-1.039269095,0.48841748
1.266569742,-0.478626372,-1.446150196,-1.176537698,-1.11311644,-1.677064481,-1.531442051,1.067472447,-1.12881699,0.945363078,0.53453916
-1.391945503,1.256343049,-0.882165578,0.964201712,-1.659142252,0.653000736,-1.389018913,-1.106053792,-0.892729899,0.165068844,0.51777613
1.514431857,-0.071799391,-0.269839816,-1.01854253,-0.215191112,-0.591726246,0.756346816,1.639454461,-1.621413977,-0.540303928,0.5142766
0.455852453,0.621052199,-0.582547281,0.117112218,-0.585400243,1.48159731,-0.708915486,-0.308104175,1.702404109,-0.592150404,0.5848968
-0.404865002,1.419233349,-1.527154312,1.421238753,-0.213706621,0.002089166,-0.145658458,1.72671128,0.060747858,-0.724984999,0.52404094
1.51630317,1.570255568,0.623786832,-0.052842925,0.105046931,0.253542994,0.16358123,-0.988593291,0.881478601,-1.13903093,0.5009164
-1.564337781,-1.53588122,1.412799276,0.546042507,0.56479543,-0.92701842,-1.201846426,-0.25897919,1.324291321,-1.195659208,0.5183912
-1.1731763,-0.447510797,-1.335467725,1.641295135,-1.381839292,-1.04415313,-0.758939834,-1.156896913,-1.146965444,-1.623855247,0.5848968
1.17368916,1.17225317,1.580449318,1.037281451,-1.139602918,0.669637954,-0.496292382,-0.133903943,-1.246270714,0.415114984,0.52012527
-1.32188138,-0.411789831,-1.068139373,0.846974769,1.352459419,-0.104943693,-0.337526456,1.306050488,1.372398618,1.544073875,0.5268507
0.230211329,0.377248852,1.114203463,-0.118425954,-0.001907451,-0.025220463,-0.338504929,1.43658474,-1.405108128,-0.924771122,0.5604023
0.35765249,-1.074201678,-0.020521879,0.218018486,0.971303057,1.234314003,0.738991028,-1.118717913,0.342715869,-1.084793884,0.5322933
0.22334077,0.109139859,1.009219409,-0.654470579,0.004384168,1.353475945,1.024024537,-1.302460165,0.93007707,-0.790310164,0.57532643
1.102578014,-0.235789373,-0.188039138,1.227227329,0.423960478,-0.63178833,0.401291162,0.551836506,-1.132170702,0.891535493,0.52763313
-0.708914244,0.298257658,-0.081120268,-1.504397615,-1.635783676,-1.370916654,0.444133753,0.455011939,-0.237947217,-1.402971442,0.5604023
-0.21214344,-0.788982846,-0.307701787,0.30082184,1.347567781,0.343589225,-1.31882267,1.478721966,0.670329664,1.377634963,0.53359306
-1.494566499,-0.325223526,-1.371031567,1.705546724,-0.791263037,0.372856079,-0.470578856,-1.562108083,-1.580151696,1.702683887,0.5274743
-0.064742527,0.893480107,0.532716785,1.047757027,0.618883121,-1.361590958,-1.31705402,-1.172506632,-1.108138072,-0.405781144,0.5604023
-1.537066863,1.326823165,0.860335016,-0.73479467,-0.984198873,0.225439778,1.331529513,-1.116457861,-1.50276735,0.668490696,0.5030405
0.391103243,0.311320541,0.950040475,0.881909882,0.126281993,-1.186935569,1.481578997,0.978464996,1.032847438,1.425918483,0.57532643
0.245997762,1.002591893,-1.279497911,0.323126811,0.230693448,-1.250992011,-0.749137405,0.542723024,-0.439317998,0.048598386,0.5318125
1.200967536,0.923237672,-0.601955822,-1.687200173,0.834127277,1.144797075,-1.305429187,-1.659162953,1.344148009,-1.698238251,0.5604023
-0.327472058,1.635832875,0.270505697,-1.36209366,1.309922711,-0.875415018,-1.531070356,-0.52265534,0.190442502,0.882090866,0.50409704
-0.485579806,-1.292591228,-0.483699241,0.586272317,-0.675545976,0.439011646,-1.603386251,-0.556677589,-0.070038699,1.620238939,0.51640207
1.203149322,-0.614981695,-0.332135956,0.692118522,1.204045665,0.29833887,-0.684068232,1.130828391,1.40993543,-0.882761049,0.528423
-0.576029841,-0.152437278,1.593196505,1.524130196,0.955234878,-1.276480637,0.973210182,0.972901415,0.714257304,-0.591958223,0.5848968
-1.175319836,-0.776841653,-0.057747921,-1.092121902,-1.720887544,0.330938044,-1.494586062,-0.512457337,0.322948862,0.716996954,0.51900643
-0.198754192,-1.317253816,1.47309927,0.108307704,-1.053681761,0.736018461,-0.869753202,1.040155866,-1.509328667,0.420985567,0.50805694
0.581327047,-0.06325643,1.361706914,1.485079922,-1.220328561,1.471182671,-1.091261795,-1.355851178,0.904690141,1.468002276,0.5848968
-0.539525323,0.285278887,0.087829164,1.060750153,-1.159273254,1.713470511,1.537931339,1.126891701,0.860610941,-1.396966106,0.5848968
1.16773479,0.312613125,-1.607104207,1.064337618,1.3068036,-0.83990237,0.315321379,-1.140887591,0.657632325,0.145858461,0.53616774
0.032648413,1.33727984,0.344102848,-1.476428746,-0.616476431,1.230854878,-1.653799489,0.560491643,0.714244171,-0.840152365,0.5604023
0.47194221,0.155263042,1.458245542,-0.144093752,-0.307786592,0.192514945,1.195443399,0.750227467,0.58816921,1.105130133,0.5604023
0.511342761,0.935274001,-0.486419739,0.474510796,-0.355588001,-1.247159009,-0.861899295,1.179541938,1.627669766,0.02597723,0.5604023
1.410469869,-0.861092713,-1.566264547,-0.977233424,-1.375495319,-1.25668489,0.218256079,0.815140829,0.674292307,-1.51236181,0.5252104
-0.990177776,1.47549887,1.063833647,-0.385278618,-0.63464811,-0.202053397,1.412667359,1.316507252,-0.750773342,1.477846223,0.51155406
1.654482918,-1.693204457,1.093730177,0.775662616,-0.664610249,0.527018327,-1.105944554,-0.558576522,0.071197903,-0.929247806,0.49048537
-0.19812498,0.455176795,-1.465063508,-0.329652871,1.071683792,-1.255347047,1.109061207,-0.334544961,-0.095803098,1.091871493,0.5604023
-1.457076761,1.428684092,0.322098469,1.39638098,0.033187364,0.498983534,-0.213801472,0.579215201,-1.074421509,1.174264071,0.5001905
-0.094350578,-0.671550223,0.497781345,0.434439408,-0.217541302,0.739667375,-0.080821219,-0.167092804,-0.886258001,0.18804989,0.53577036
-1.41054213,1.632122065,0.287294058,-1.489562706,0.494213713,0.8367494,1.199809099,1.120949201,0.28876466,1.586869444,0.48481897
1.643096692,1.162939493,0.460263847,-1.567342758,0.945560774,-0.846144537,-0.155970432,-1.021433356,1.293690061,-0.854873805,0.50724256
0.672621073,0.66733581,0.435563495,0.129157754,0.917645566,-0.83878245,-0.070529741,-1.071424071,-1.71232414,1.599600033,0.5604023
1.405953746,0.497495719,1.551162693,-0.228746364,0.865975665,0.045110816,1.372089932,0.631217638,-0.50030921,-1.675531586,0.5077367
0.449693707,-0.794867199,0.338283732,0.95216154,1.504084835,-1.484096186,-1.176165195,-0.978452277,0.125287693,0.335576212,0.57532643
0.821979649,0.195222911,1.0451982,-0.700807283,-0.775637133,1.429160699,1.362554162,-1.439333585,0.32207166,0.511494694,0.5604023
-0.632745736,1.081742199,0.742817304,0.570735436,-1.65980269,0.875063082,1.687666277,-0.778913854,-1.639584458,-0.040148323,0.5346402
-1.638483889,-1.651367926,0.511489752,-1.337918924,0.913268217,-1.079713427,-1.51886901,0.250936071,0.050502853,-0.579748801,0.48020917
-1.021431266,1.603599373,0.470845559,-1.301752833,-0.31995162,1.585754143,0.761625785,0.700076763,0.696608505,-0.038191911,0.50413597
0.175255937,0.166204214,-0.985224466,0.085166629,0.647374065,-0.419014188,0.617524757,0.604806699,-0.678333876,0.251782048,0.57532643
-0.538973481,-0.39431728,-1.361712904,-0.988239254,-1.302632095,0.721024937,-1.229730022,0.327644485,-0.71366229,0.766658964,0.5604023
0.490952848,-1.514065578,-0.253013436,0.688552276,-1.252293268,-0.65788811,-1.028322419,0.864404607,1.573923268,-1.09697665,0.5604023
1.545901471,0.382273584,-1.116810064,-0.471822056,0.130694392,0.467695325,0.487779118,1.074229211,1.240659515,0.736221145,0.51746446
0.547855462,-1.062856128,0.710620194,1.061710604,1.011146267,-1.629162913,1.180978676,-1.161295001,1.447297213,1.023129547,0.5604023
-0.713241498,0.639162735,-1.397823042,0.741221539,0.305071805,0.374840463,1.008643136,-1.062261225,1.005252303,-0.010213238,0.5242005
0.848197181,0.148127539,1.357396078,0.72660027,0.960712444,1.615031756,0.356911161,-0.717863662,-1.265303192,0.161142414,0.5382714
-0.073487024,-1.365161697,-1.398150988,-0.500203108,1.593349904,1.204930351,1.150645769,-1.44997343,0.258446836,-1.625414209,0.5247863
-0.060014693,1.476339417,-0.953787174,1.031705968,0.035804446,-0.353200527,-0.089974138,0.289908225,-1.314256095,-1.438276294,0.51445216
0.341846415,0.063266893,-0.186797024,0.917677438,-0.466587156,0.253113227,0.317448173,-1.025520171,0.582452484,0.574604522,0.5848968
0.976921856,-0.277729645,0.308587144,-1.113080875,-1.503994616,0.484458485,0.697874085,-0.459603963,-0.297015957,1.591993197,0.5361145
0.716084428,-0.698233276,-0.951617144,-1.688908446,-0.639935732,-0.247428419,0.435498557,-1.084572463,-1.606253979,1.449483897,0.5366323
0.323106886,0.316091287,0.858348022,1.682072536,0.134185832,-0.633489916,0.14290863,0.325289124,1.014651822,1.209209082,0.5848968
1.598885594,-0.868641547,0.528888645,-0.875648429,-1.444457882,-0.925364323,-0.352825911,-0.980275247,0.06527404,0.52292846,0.5040522
0.247601785,-1.500959978,-1.332711567,-1.708548462,-1.186056047,1.576428046,-1.537990542,0.141582846,0.509264063,1.097042695,0.4966545
-1.473393519,-0.666265754,-0.119164652,-0.79353169,0.067981798,-1.276258694,-0.753713928,0.371884463,0.375524828,-1.418906603,0.52914464
0.12872331,0.505877302,0.547260371,0.076367266,-0.602438327,1.542554223,-0.495305279,-0.363053787,-0.04765561,0.518456148,0.5848968
-0.932859861,0.441196253,-1.417153589,0.813123309,0.167130676,-0.12876522,-1.195075552,1.278919836,-0.007973486,-0.276811704,0.5604023
-1.130545022,0.286114178,-0.345308684,-1.215664846,-1.442110256,0.987491986,0.928649788,0.160449712,0.732814589,-1.239063267,0.5352721
-0.507073477,-0.908145393,0.989455083,-1.449438245,1.138953482,0.546267225,-0.099667036,0.219200246,-1.55067661,1.665856477,0.5170579
-0.542668632,1.453946786,-1.039113133,-1.392933494,-0.857387254,1.150736474,0.943040782,-1.150201166,1.593180601,1.12350953,0.5119392
0.006047145,-0.153764907,0.088170493,0.899212172,-0.747790987,0.23512338,1.393112314,-1.541733233,-1.045742503,-1.320923413,0.5848968
0.756494676,1.532310764,-1.310097673,-0.618863656,-0.582543649,-1.366819634,-0.769678065,-0.143971531,-1.089051334,-0.976722455,0.5076969
0.776614536,-1.284349144,1.517824928,0.649147728,0.820030657,-1.317252724,0.787258391,0.289452883,-0.99611949,0.283132405,0.51092696
0.351957325,0.846428568,1.195768069,-0.019272653,-0.311513075,1.528766875,-0.275621125,0.585072602,1.590712003,0.314744536,0.5848968
1.324643756,-0.518205504,-0.332486601,0.542035717,0.542650634,-1.108384811,1.501747039,-0.492639647,1.600931695,-1.422649395,0.5376737
0.019588164,-1.192476706,-0.693183319,0.164384458,0.0803997,-1.329081641,0.344887679,-1.572247942,0.653613561,0.64781435,0.5323711
1.448390256,0.855781734,0.763608967,-0.178609519,-1.24931578,1.448074377,-0.385381992,-0.491320173,-0.356404503,-0.66536125,0.51890707
-0.713453544,-0.616500968,-0.871602545,0.425329593,0.804888591,1.015056893,-0.670435841,-0.536537914,-0.905077671,0.289061897,0.527139
0.376746718,-1.228712791,0.199356874,-0.947199568,1.082200153,-1.254437953,-1.217963641,0.369894555,0.58189468,0.394776849,0.51675117
0.942708183,-0.242160088,0.69944709,0.928230544,0.012706279,0.119282597,-0.552583284,1.512260464,0.519309378,1.188315885,0.5323229
1.277641061,0.008950391,-0.234075501,1.69604348,0.555861018,0.532193905,0.263201019,1.250683482,1.019803412,0.424436577,0.52520347
1.304024637,-1.080029222,-0.869062216,-0.254513262,-0.196064124,1.423918569,-0.655338852,-1.194069935,-1.248095906,0.703898277,0.5043582
1.469278398,-0.287150746,-0.234671513,-1.697307659,0.148476745,-1.472187692,-0.01564133,1.648962405,-0.487993431,0.227501772,0.51592666
-0.728867207,-1.688077937,0.042367308,0.260411933,-1.423506796,-0.965866594,0.194141417,-1.124181225,-0.327726348,-0.848724375,0.5107471
-1.057765942,-1.473646672,-1.211494104,0.552185694,-0.330171071,0.965128364,0.88685075,0.220702961,-1.372907789,-0.038261148,0.4984442
0.74908159,-1.103433579,0.67775891,0.93033512,0.943604587,0.220015041,-1.734968093,0.643180992,-1.473620296,-0.032256984,0.52005684
0.896197518,1.64041257,-1.685088587,-0.488386682,0.183744553,1.068143912,-0.87616498,0.580653972,-0.066169099,1.477320904,0.5268042
0.98812292,-0.610116667,0.558977639,-1.127885601,1.064527771,0.890798663,-0.400584291,-1.028787825,0.109340167,-0.223341055,0.52562624
-1.095408278,-1.624662967,0.446774962,1.100072294,1.014513904,-1.520268096,0.788792135,-0.844507417,1.586288435,-0.770015004,0.53076184
0.867216062,0.484924006,1.569379932,-1.416812848,-1.050646479,0.789239325,-0.304777139,0.40162443,0.88253101,1.451368672,0.5604023
0.379948882,0.793868648,-1.247514118,0.289226721,0.139457535,1.693535369,-0.114640076,1.005714591,0.437244,-0.568524413,0.5848968
0.233287404,-0.029946893,0.689873009,0.545154027,-0.378945916,-0.073121575,-1.031230829,-1.154451744,-1.260131418,0.990042482,0.5848968
1.413207609,-1.625359445,0.899124753,1.151457914,-1.396242544,0.397817828,0.215172923,-0.993596176,-0.620149671,-0.609027223,0.49443012
-1.670488668,-1.109754831,-1.461408196,-1.541553589,1.473997198,-0.856110797,-0.055873605,-1.695188211,1.429510232,0.815337331,0.49569649
0.562882654,0.329493311,-0.774652937,1.085997101,-0.829052428,-1.652021759,-0.600927237,0.654605581,0.349288437,-0.786271774,0.5848968
0.273088438,1.427965653,1.087567215,0.241077292,-0.698827495,-1.291500582,0.712035044,-1.677935494,-1.212411212,0.504490368,0.5200046
0.93741826,-0.609161208,1.429267104,0.765877896,1.58994909,-0.710571498,-0.337531357,-0.466543755,0.626080989,-1.395118155,0.5604023
0.997045681,-1.243019179,1.404914746,-1.231340471,-1.641095162,-1.421469553,-1.059843373,-1.556557882,1.204050878,0.080525595,0.5273987
-1.365803049,-0.826224305,1.200399793,0.88360618,1.007872339,-0.628377455,0.014669004,-1.180894682,-0.969436187,-1.505648993,0.5337899
-0.40962233,-1.522818727,1.143804496,-1.327656111,-1.640242458,-1.275861811,1.728928669,1.103111534,-0.314002552,-1.191995148,0.5079824
0.841919774,-0.860682682,-0.099685819,-0.994726912,-0.313229618,0.798110406,0.72545663,-0.766064117,-1.275299836,-1.032290592,0.5244599
-0.798429639,-0.107880961,-1.702748791,1.105712385,1.006394993,-0.958210995,-1.063728063,0.252292299,-1.457088562,-1.283005771,0.5848968
-0.784857773,-1.569076735,1.276414286,0.19396624,-0.553611118,-1.524545159,1.301971334,0.497130185,-1.073882783,-1.472050323,0.5154009
1.536152863,0.061695197,0.710341589,-0.83819729,0.29119646,0.035471328,0.330808711,-0.033392004,0.049354131,-0.926510829,0.5095813
1.56711076,0.596529797,-1.457050304,1.223385151,0.593639594,-1.276312352,-1.658771022,-0.31239337,0.218689238,1.337513704,0.5233811
0.068111071,1.009063665,0.111823132,-0.721284148,-1.398430669,0.86071358,-1.723810123,0.592037944,0.518589728,-0.439550564,0.5848968
-1.331598406,0.3131943,1.228695946,0.582544112,-1.471246832,-0.075044954,-0.055400361,-1.111266254,1.668482139,-0.983785855,0.5604023
0.148956263,-1.082279454,-1.053218224,-0.541897669,1.602304158,1.635383614,-0.682223997,-0.125034643,0.405533347,-0.952236031,0.5268104
0.444621916,1.657492433,0.741915501,0.502943538,-0.06620216,1.076627476,-0.344150065,1.469272275,-0.442928586,-0.196302855,0.5188483
0.888586216,-0.948071951,1.405540816,0.88562028,-0.480364544,-1.074185833,1.107481403,0.957645711,-1.175921876,-1.395858457,0.5219637
