hr,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,event,t
-0.551710665,0.745984375,-0.696979225,0.0686469,0.963076651,0.832439542,-0.279077381,0.963603497,0.568794549,0.373703986,0.533265531,0,3.405994654
0.949515224,-0.298110932,0.194200084,-0.570953965,0.841970026,0.577479422,-0.382199198,-0.344991535,-0.987163126,0.303554058,0.992850304,1,0.512581348
-0.220258117,0.652426422,-0.481812,0.428929448,-0.415524125,0.872722626,-0.596089363,-0.982288182,0.856293321,-0.842769146,-0.591510177,0,3.405994654
-0.062587813,-0.489471108,-0.551878929,-0.722202301,0.906429887,0.530908227,0.098587878,0.35942024,-0.650978267,-0.391852647,-0.641955674,0,3.405994654
0.605006993,-0.471592396,0.10596478,0.818132937,0.899081111,-0.022779908,-0.703965545,-0.891765237,-0.811124027,0.932996392,-0.71787256,1,0.415189981
0.222522736,0.240060508,-0.574433565,0.62004441,-0.728137136,-0.545141041,-0.213266268,0.606035292,0.482981265,-0.965578735,-0.663471818,1,0.484160572
-0.044701692,-0.589754283,0.430047542,-0.625704467,0.676490366,-0.335366935,-0.444050372,-0.246630639,0.68678993,0.96331948,0.430993468,0,3.405994654
-0.225854844,-0.678022504,-0.450154036,-0.775665998,-0.86254257,-0.201531053,0.041186608,0.638992667,-0.771190703,-0.569386184,0.398476958,0,3.405994654
-0.397833437,-0.863425374,0.285895079,0.632692814,-0.278917849,-0.28790912,-0.490479976,0.101599693,0.38259843,0.252142996,-0.670895517,0,3.405994654
0.984353542,-0.335019708,0.068518616,-0.711209416,0.211377487,0.854917467,-0.34173888,0.256022632,-0.956475496,-0.600728929,0.668258488,1,1.391158342
-0.75579226,0.89951843,-0.92559129,-0.470464379,0.991116285,-0.723602593,0.569990158,0.166424379,-0.723640263,0.486461282,0.322970837,1,0.227779299
-0.731666088,0.898932099,0.85393244,0.84306246,0.942954481,0.570576191,0.37983042,0.499132335,0.069498576,0.91893065,-0.278073013,0,3.405994654
1.215958953,0.228566468,0.069802105,0.002774331,0.43463859,-0.926056266,-0.627788901,0.204619542,-0.598365307,0.451015204,0.030603029,0,3.405994654
-0.47871092,0.409949899,-0.872167408,-0.644179404,0.644910216,-0.097686127,0.522578359,0.284920603,0.655962944,-0.641254544,-0.633863449,0,3.405994654
1.395784736,-0.119022302,-0.031399176,0.050593428,0.12581712,0.864386022,0.139526457,0.435649008,0.244702563,0.74937129,0.273850709,0,3.405994654
1.418509007,0.020084549,0.0984286,-0.633467138,0.315347344,-0.859521985,-0.41432178,0.530476987,0.329222739,0.98972553,-0.981219411,1,0.092293769
0.166021928,0.336702555,-0.549187183,-0.573029995,-0.295304239,0.477541775,-0.579299986,-0.381021589,-0.842038691,0.908036411,0.63106668,0,3.405994654
0.432502568,-0.458622783,0.294869691,-0.549145937,-0.411153227,-0.37712124,-0.934036911,0.793637574,-0.587017894,0.156871647,-0.622720003,1,2.965706587
-0.662907004,0.672883928,0.913929284,0.412284613,0.831829071,-0.060262367,0.051399607,0.355969936,-0.34846282,0.116784498,-0.949091315,0,3.405994654
-0.700715661,0.764722109,-0.908194602,-0.599531412,-0.408259451,-0.689867496,-0.592389822,-0.616191626,-0.745337844,0.623638391,-0.253548741,0,3.405994654
0.653760254,0.352356941,0.304728478,0.598023355,-0.722275138,0.38137272,-0.979415834,-0.677109897,-0.880657792,0.419700712,0.810571432,1,2.02556181
-0.707485139,-0.846789122,0.847252071,0.363239825,0.213537276,-0.898235083,-0.479656756,0.881735921,-0.711307347,0.100220934,0.761101842,0,3.405994654
0.114438094,-0.552685499,-0.368624508,-0.32202661,-0.6040591,0.110749334,-0.489966065,0.089184508,-0.11727351,0.320670635,-0.489275843,0,3.405994654
0.6167835,0.46080789,-0.131225795,0.60586518,-0.261414498,-0.611336827,-0.544788301,0.670690477,-0.708189785,-0.15820767,-0.484157443,0,3.405994654
-0.753977895,-0.953698516,-0.86336869,-0.840480924,-0.285677135,-0.107365668,0.42512393,-0.230681926,-0.124648027,-0.682254076,0.201785758,0,3.405994654
-0.254866719,-0.722731531,-0.405322492,-0.082368702,-0.724484205,0.104034081,-0.743470669,0.632685661,0.461764872,-0.218500733,0.822198749,0,3.405994654
0.60572952,-0.012868334,-0.482920319,-0.860397339,-0.710748434,0.768122256,0.075481206,0.129789412,0.699264824,0.733622789,-0.90194118,0,3.405994654
-0.352049142,-0.77520597,0.42050603,-0.166932791,-0.527510166,0.491977125,0.145320654,0.044842526,0.631975949,0.493662894,0.510585248,0,3.405994654
-0.763882458,-0.852862895,0.9951033,0.546497643,-0.64357549,0.674155354,0.797495961,-0.148462623,0.421942115,-0.254986286,-0.189050764,1,1.089483976
0.30563882,-0.570969403,-0.154507831,0.563478053,-0.584307671,-0.356057405,-0.990716696,-0.266176432,-0.262077332,-0.095312804,-0.615432918,0,3.405994654
-0.467125267,-0.222857103,0.929087758,-0.724146843,-0.112307392,0.462198466,-0.732573211,0.547410011,-0.543164611,0.43168059,-0.235574976,1,2.727612972
-0.634480953,-0.897923231,-0.637635887,-0.955061793,0.825057268,0.447536975,0.232551917,-0.425904721,0.798149705,0.663976133,0.510143101,0,3.405994654
-0.336820781,0.415296435,-0.768031597,0.274279982,0.118747182,-0.692835927,0.689710319,0.192918316,0.506604552,-0.443737209,0.666139185,0,3.405994654
0.049290415,-0.637468398,0.265335828,-0.995317936,0.452914953,0.223512217,-0.517283261,-0.299362391,-0.819947958,-0.716155946,-0.25326696,1,2.765068769
1.393723011,0.079470381,-0.096427992,0.166069105,-0.332254261,0.011931326,0.447295696,0.388539582,-0.430369288,-0.197306663,-0.012482938,1,0.085250944
-0.451509356,0.933222413,0.146107092,-0.865176439,0.528864324,-0.178975806,0.567667723,0.085382774,0.237843618,-0.880615532,-0.072620645,1,3.064873219
-0.52103436,0.970567822,-0.222232178,0.5138551,0.484985411,-0.130638093,0.888404667,0.830341518,-0.900253475,-0.517264247,-0.715662181,0,3.405994654
0.831261218,-0.373023063,-0.147169694,0.712896943,0.328890651,-0.793144941,0.47714287,-0.322774678,-0.160037383,0.807680428,-0.054383118,1,2.722708941
-0.573615551,-0.810147583,0.652474582,-0.811213732,-0.729898095,0.662143767,0.752440989,-0.853763223,0.711845756,0.014443227,-0.82107383,1,1.744176865
1.093624234,0.287140965,0.073266283,-0.341992021,-0.621649146,-0.416989297,-0.424589276,0.681723893,-0.137125701,0.001409117,0.045978706,0,3.405994654
-0.036565997,0.108058482,-0.71831274,0.769213259,-0.250360489,0.122457013,-0.410817236,0.994652092,0.739560962,-0.443493336,-0.652427495,0,3.405994654
-0.760062456,-0.920792937,-0.919043362,0.440462083,-0.513898671,-0.0086057,-0.294889927,-0.396721542,0.446449995,-0.711556792,0.361902535,1,1.918472409
-0.256895155,-0.033488624,-0.829004109,0.207397193,-0.84946394,-0.493593037,-0.548003614,0.965176105,0.482203752,-0.265488505,0.671988308,1,1.364575982
-0.64036417,0.681468785,-0.873560429,-0.905427098,0.340803027,0.98173219,0.635182321,0.258379281,0.726651669,-0.669005275,0.521194041,1,1.405522227
1.091758132,-0.045058809,-0.293718964,0.410748422,-0.798073351,0.776606321,0.959295452,-0.963604093,0.518420577,-0.25688386,-0.385902673,1,2.243223429
0.908720076,-0.350511223,-0.123566106,-0.993263662,-0.414239317,-0.181519076,0.970962763,-0.723921359,-0.894841552,0.720236063,0.284702092,0,3.405994654
0.691949308,0.053916257,-0.448853612,-0.181691527,-0.338358879,-0.647617757,0.802769005,-0.220488086,0.531746149,-0.118764766,-0.236716181,1,0.883302927
0.540903687,0.319943339,-0.392407,-0.353070915,0.822980165,0.961489737,0.367408961,-0.878763556,0.611965656,-0.92923981,-0.097608715,0,3.405994654
-0.017957991,-0.462620586,0.549687624,-0.163065031,0.42801699,0.324867994,-0.734739542,0.9195382,0.98822093,0.36868459,-0.384096175,0,3.405994654
-0.689816952,0.742087603,-0.905949414,-0.304873884,0.424692899,0.184731141,-0.652459919,-0.767708004,0.856465101,-0.267346352,-0.52363497,0,3.405994654
-0.087964736,0.099994265,0.742151737,0.710528672,-0.71928215,-0.560260057,0.607123733,0.738330066,0.23465167,0.164582804,0.87674576,0,3.405994654
0.723802209,0.396913499,0.191138014,0.412927926,-0.620445371,-0.218638122,0.497725278,0.922377586,0.42031765,0.816953123,-0.811604798,0,3.405994654
1.419529557,0.082015738,-0.056026112,-0.355062276,-0.525547385,-0.904830515,-0.144117087,0.119722009,0.84483701,0.060826596,0.530706227,1,2.434967756
-0.230082378,0.642480135,0.503027976,-0.378540993,0.310104728,0.44931826,-0.642096817,0.920191169,0.799896121,0.897026241,-0.159614533,1,1.16248858
0.56604439,0.308598757,-0.389974564,0.266297519,0.177824423,0.475344986,0.947309315,0.816196859,-0.491865307,0.614891887,-0.703001797,1,2.361977816
1.011442542,-0.300108522,-0.13960816,-0.307977587,0.44681406,-0.321333379,-0.718712986,0.281124979,0.935406268,-0.965232313,0.090094127,1,1.842759132
-0.588911533,0.99594903,-0.346320182,0.195792556,0.146237463,0.666520894,0.651648462,-0.768562198,0.888602853,-0.922906995,0.019985041,0,3.405994654
-0.584141493,0.738749743,-0.746069133,0.431592613,0.213912115,-0.732991278,-0.235549197,-0.237699032,-0.709907591,0.364894688,0.732242525,0,3.405994654
0.072818018,0.667115867,0.136532396,-0.435113281,-0.99448359,-0.571145892,0.687148154,0.672452688,0.170033112,-0.321173012,0.010511437,1,1.26806581
0.584767878,-0.485269368,0.072136655,-0.28592959,-0.647414684,0.011415197,-0.455816895,-0.882581234,0.808832347,0.549337626,0.731430173,1,2.648756504
0.923651814,-0.270663381,0.246195346,0.376009643,0.144397929,0.259257913,0.151360855,0.654710591,0.324672967,0.176105961,-0.102959864,0,3.405994654
0.143896833,0.466597974,-0.456510842,-0.438160658,0.969054103,0.811460197,0.394468069,-0.437667668,0.418526262,0.502906859,-0.719580591,0,3.405994654
-0.463010013,-0.474756539,-0.825808108,-0.459814787,0.044385884,-0.612313867,0.702641249,-0.714109659,0.041878354,-0.45391646,0.700013697,0,3.405994654
0.296854526,0.02078497,-0.594391942,-0.067533836,-0.439139277,-0.60785681,0.639764309,0.928491056,-0.696546555,-0.828656197,0.161033854,1,1.475324392
-0.386710405,0.875351846,-0.220278203,-0.154336557,-0.464637339,0.018361475,-0.491503149,0.251056641,0.845804751,0.208286092,-0.02829645,0,3.405994654
-0.053254325,-0.727658212,-0.093187541,0.545544147,-0.151183188,-0.940552652,0.972561955,0.456210345,-0.135670543,0.832997918,0.381798238,0,3.405994654
-0.334791541,0.638550639,-0.59378159,0.146369144,0.447654665,-0.423590124,-0.404985607,0.690922916,-0.02437002,-0.813090324,-0.262550861,1,0.884021223
-0.405624062,0.89284128,-0.197487697,0.230014294,-0.476524115,-0.327955276,0.046284512,0.26947844,0.904966056,0.425338328,0.999233961,0,3.405994654
0.877597809,-0.383547604,0.002585458,-0.173204079,-0.985009491,-0.396411151,-0.157928765,-0.175499544,0.410358071,0.076884627,0.981603444,1,1.7894665
1.031039834,0.179518402,-0.268437356,-0.151284248,-0.63173002,-0.4562549,0.506968558,0.099782206,-0.941623986,-0.710062444,0.006920651,0,3.405994654
1.169311166,-0.014094141,0.261538625,0.023705959,-0.153140113,-0.049376473,0.187958762,0.751127005,0.744942963,-0.225778788,0.200327635,1,3.014994144
0.998618126,-0.163816571,-0.293596208,0.030681707,-0.497144163,-0.529299498,-0.482493639,0.936732829,-0.883431852,0.626572788,-0.333016336,1,0.882182717
1.056988478,-0.147455454,-0.275043011,0.970315516,0.799357653,0.20045881,0.494408131,-0.312731802,0.495749891,-0.326149195,-0.88017565,0,3.405994654
-0.266475886,-0.71126169,-0.436792135,0.337165177,-0.692185879,-0.393745214,-0.467639118,-0.202820063,0.881308913,-0.267408967,0.601407707,1,1.453127027
0.087623276,-0.379405081,0.558278561,0.973339736,0.472087622,-0.016875193,0.791246116,-0.368377566,-0.710452318,-0.521976948,-0.006158907,0,3.405994654
-0.040166326,-0.727585077,-0.022820463,0.207446381,-0.868272841,-0.65713501,0.68326807,-0.94775933,0.947235882,0.965640366,-0.893592954,0,3.405994654
0.762747407,-0.168538466,-0.391604751,0.868828475,-0.685337842,0.230901599,0.578572214,0.389750421,-0.071553819,-0.801877141,-0.977409601,0,3.405994654
-0.57694608,-0.792274356,-0.678749144,-0.072976626,-0.280456245,0.178923249,0.627456009,0.437276632,-0.891789258,-0.820345461,-0.91351074,0,3.405994654
-0.640535891,0.661921084,-0.888708234,-0.426759899,-0.789397657,0.83297509,0.863931537,-0.485410452,-0.068515569,0.211944401,0.867549777,0,3.405994654
0.259139001,0.517408192,-0.320812762,0.249514863,-0.331589341,-0.291067243,0.275983602,0.990807652,0.25583759,0.49668029,-0.267792523,1,2.494053602
-0.408629596,0.548279643,-0.734195828,-0.671152472,0.110624917,0.631528914,-0.696502268,-0.52995342,0.885727406,0.834990859,-0.262803167,1,0.828421295
-0.753354013,0.984612525,0.825704753,-0.431279153,0.361274421,0.143956929,-0.409952134,-0.52712816,0.52310288,0.778813958,-0.30809623,0,3.405994654
-0.440059245,-0.93393904,-0.073580585,0.542452395,-0.390919089,0.589074135,-0.763457596,-0.032982677,0.986691773,0.014480508,-0.884501278,1,3.077603817
-0.455560446,0.295511693,0.900106549,0.029400835,0.81438756,-0.680809379,-0.350680292,0.747134686,-0.766716897,-0.828324437,-0.995240867,1,2.289424419
0.119103059,0.545039177,0.376609653,0.722530067,0.146632954,0.002575126,-0.409720629,-0.723789334,-0.169727162,0.652517259,-0.0039198,1,0.842221439
-0.439069659,0.874198198,0.334950894,0.834746242,-0.746645272,-0.386028886,-0.209658906,0.103453189,0.512388408,-0.187578529,0.330205023,0,3.405994654
-0.617929935,-0.81777817,-0.710636377,0.991061628,0.367632031,0.289913625,0.059683509,-0.400946945,0.738416016,-0.772988856,0.376475275,0,3.405994654
1.010448813,0.289963335,-0.160454169,0.963282704,0.788921773,-0.464051098,0.269011974,0.933875203,0.453377962,-0.595527172,-0.457429349,1,0.738416135
-0.605211854,0.430066496,-0.980165839,-0.221850708,-0.537118435,-0.669528186,0.761789918,0.359904945,-0.749646425,0.537691116,0.700234115,0,3.405994654
-0.05631521,-0.729493201,0.089240715,-0.743432105,0.77370894,0.485267699,-0.532948196,0.95699811,0.112658456,0.374167889,-0.996692538,1,3.172587156
-0.432647884,0.293262064,0.884549975,0.350387603,-0.008364711,0.755281687,-0.30465278,-0.866973221,-0.318478882,0.566108346,-0.922623098,0,3.405994654
-0.161235109,-0.246454895,-0.742590904,0.023491863,0.98033154,-0.017115096,0.923204482,0.94626528,-0.8137694,-0.217992276,0.451603949,0,3.405994654
-0.551292717,0.622140706,0.809002042,-0.842906415,-0.939381957,-0.932875335,-0.871713519,-0.873097956,0.293811202,0.026520748,-0.530439913,0,3.405994654
-0.639048576,0.730962694,0.830593109,-0.924001694,0.797114074,-0.190702856,-0.401990563,-0.584543705,-0.050209973,-0.730884373,0.36872226,0,3.405994654
-0.284675866,0.70372051,0.466516197,0.812854111,0.056329064,-0.669663608,0.069015279,0.57846427,0.241977081,0.399218082,0.732404411,1,3.040356874
0.294439971,0.562363863,-0.19633022,-0.742310405,-0.19133307,0.77601856,0.461907446,0.758751452,-0.505596161,0.388501495,-0.902052581,1,0.08515957
-0.135991901,0.583929718,0.502890289,-0.207936436,0.836887121,0.014257117,0.939761639,-0.227167398,-0.748157501,-0.371012717,0.104784817,1,1.230644226
0.132329866,-0.614292204,0.233849585,-0.449378014,0.994889379,0.237188801,-0.214043841,-0.560680807,0.73895371,0.758935392,0.410703272,0,3.405994654
-0.535122454,0.801708996,-0.609408855,-0.296989977,-0.878761828,0.941520154,0.722253978,0.866389334,0.745068073,0.056451757,-0.22007513,0,3.405994654
-0.567060709,0.860425532,-0.574010372,-0.987302661,0.49992913,0.26600799,-0.491888344,0.860468388,-0.947133899,-0.266458243,-0.570009828,1,0.284252107
-0.377816111,0.000489104,0.897221327,0.334704995,0.238645449,-0.137098134,0.324525625,0.754741073,-0.565445244,0.226655662,0.864150643,0,3.405994654
0.034199852,-0.452813238,-0.529438794,-0.237216666,-0.92709142,0.905165493,-0.769134581,-0.413497031,-0.324698746,0.287334502,0.914305389,1,0.544439197
-0.21036379,-0.429617465,0.682120025,-0.157878056,0.473341197,-0.695878983,0.300575614,-0.347564995,-0.240735516,-0.793446898,0.900066972,1,2.54433322
-0.134369552,0.665911317,0.386368543,0.412589431,-0.796717465,0.090076715,0.882101774,-0.19842948,0.205703914,-0.947194099,-0.214278817,0,3.405994654
0.79837203,0.050627857,0.410111308,0.911444247,0.796908915,-0.815752923,-0.625666916,0.381297857,0.119658016,-0.633857965,-0.893108666,1,0.020805461
-0.377300501,0.882402301,-0.160663247,-0.162998199,-0.087166689,0.965224743,0.831346989,0.862094164,-0.858118892,0.359469593,-0.48278901,0,3.405994654
0.246263325,-0.443088919,-0.42450729,-0.115548827,-0.915265679,0.558823705,-0.548137546,0.945591033,0.161640421,0.363827109,-0.718624175,1,1.953136086
0.051355716,-0.556751311,-0.406982362,-0.235529721,0.927571535,0.809772611,-0.909447312,0.428091943,-0.486094236,0.505806625,-0.652259886,1,0.52539289
0.445111364,-0.261130154,0.473451823,0.427699775,-0.731234014,0.773156703,-0.535387874,0.177620679,0.098467372,0.052433934,-0.590195477,0,3.405994654
-0.114289977,-0.355929524,0.672283649,-0.787824154,0.694277167,0.459130168,-0.394474119,-0.714518607,-0.448120803,-0.755449772,-0.143286064,1,2.378536463
1.204968095,-0.17868948,0.166936144,-0.739266515,0.117151812,0.955300748,0.784095824,0.248034313,-0.421545357,0.351837784,0.150561586,1,1.446207762
0.754989386,0.146165609,-0.403514743,0.974165499,0.328872234,-0.353114247,-0.878750801,0.553065956,-0.001534317,-0.670936286,0.274039,1,0.933800995
-0.012121082,-0.414657861,0.583684087,-0.043199427,-0.82313031,-0.132719055,0.03778233,0.142385334,0.218849957,-0.400962472,-0.260945737,0,3.405994654
-0.60231775,-0.922822177,0.536568284,-0.084877238,-0.419462591,0.982550561,0.216029033,0.951050043,-0.123641931,0.703871906,0.02309696,0,3.405994654
-0.316200018,-0.63548851,-0.581670344,0.52388978,0.005972288,-0.508228183,-0.669712782,0.064316869,0.969008744,0.072395585,-0.890147328,0,3.405994654
0.080176406,0.5249331,-0.42907694,-0.887054861,-0.222964048,-0.05335436,-0.668333292,0.252817363,0.342198581,-0.712891221,-0.009410328,1,0.8769629
-0.639228404,0.902042508,-0.641063631,0.726557791,-0.327556401,-0.133212849,0.078676976,0.333500803,0.094759561,0.964081526,-0.642769873,0,3.405994654
-0.086521976,-0.385525137,-0.641246915,0.076278605,-0.258418143,0.208046913,-0.261665791,-0.86179328,0.989592493,0.351534396,-0.455898643,1,1.046527386
0.006487509,-0.089265868,0.702509701,-0.205020472,-0.183940694,0.76061058,-0.820544481,0.120575264,0.117119454,-0.600849271,-0.724269748,0,3.405994654
-0.764638841,0.965985894,0.888594925,0.220092326,-0.0258279,0.185824022,0.318668246,0.229546756,0.176839605,-0.374562979,-0.674107075,0,3.405994654
-0.261596799,-0.446317434,-0.702304423,0.954232812,-0.68094486,0.108038686,-0.089410745,0.265458971,-0.846338689,0.443408787,0.729186296,0,3.405994654
-0.64830178,-0.94054085,0.602809191,0.354326993,-0.657803237,0.385011315,-0.34414658,0.625320673,-0.451408356,0.034403939,0.066211127,1,0.238736898
0.304533601,-0.40690884,-0.429868937,0.881150901,-0.000829312,-0.922063947,-0.284311265,-0.022495998,0.042391866,-0.174393237,-0.098598503,0,3.405994654
-0.441493362,0.373569369,0.860178471,0.95269841,0.405297995,-0.359787822,-0.670428276,-0.55930686,0.161001757,-0.027262015,-0.846405029,0,3.405994654
0.667444646,0.387564003,-0.249486402,0.420986682,0.238942593,-0.768268406,0.426010668,0.564061344,-0.924037814,0.014004776,-0.252177507,1,0.431264818
0.073145516,-0.096503861,0.673937619,-0.588137925,0.020564899,0.001618391,0.00679655,0.863607168,0.963719785,0.830138385,-0.90917474,0,3.405994654
-0.580622613,0.967574477,0.39910987,0.536554158,0.960511804,0.629432023,0.161997676,0.592881441,-0.537753582,-0.359803438,-0.588984311,0,3.405994654
0.336054951,0.463142961,-0.349648207,-0.027370889,0.481759846,-0.707313478,-0.92332536,0.280713409,-0.558461428,-0.654410064,0.983133495,1,0.554924011
0.961796224,-0.350543767,-0.016718538,0.13321434,0.480128556,-0.130710632,-0.762375057,0.846404016,0.112940609,-0.770083904,0.311152101,1,1.379661322
-0.637673795,-0.677718937,-0.8726089,-0.905377984,-0.532677948,-0.950005829,-0.085881419,-0.009824635,0.983201206,0.783753276,0.02570465,1,0.641197979
0.381163985,-0.470698416,0.310400456,0.533017099,0.238916919,0.012998774,0.319827646,-0.215282321,-0.876234412,-0.033759676,-0.684701502,0,3.405994654
-0.434611231,0.865621626,-0.348651379,-0.7065382,0.183238924,0.36121136,0.668009818,0.631837249,0.321681201,0.486309528,-0.26947093,0,3.405994654
0.420167506,-0.546926379,0.055066787,-0.108691216,0.528903902,-0.147262573,0.735569656,-0.234140307,-0.028583225,0.655989051,-0.166996002,1,0.000606851
-0.423763812,-0.767879069,0.517643511,-0.327631712,-0.945732713,-0.050757922,-0.164888978,-0.416142225,-0.031301849,-0.309722304,-0.864671886,0,3.405994654
-0.139727667,-0.137712672,0.759983838,0.523117363,0.876519144,0.030069029,-0.733684719,0.327008963,0.644140959,-0.95433414,0.088776268,0,3.405994654
-0.250651747,0.371314287,0.738344252,0.391466141,0.224263906,0.158959895,-0.375480026,-0.535077751,0.658201754,0.094544426,0.444410026,0,3.405994654
0.134219587,0.423303902,0.501878023,0.555205047,0.315061212,-0.191025347,0.960011125,0.401498199,-0.149603277,0.164590403,0.779657841,0,3.405994654
-0.287045658,-0.827324629,0.174756125,0.207877189,-0.361382753,-0.627256036,-0.970090926,0.423503697,-0.193863288,0.896955431,0.101292573,0,3.405994654
-0.331906348,-0.789112031,0.367106944,0.818039715,0.07317435,0.143298507,-0.606100142,-0.618992448,0.503752708,-0.324002177,-0.371239007,1,2.645223141
-0.503900111,0.777650237,0.600276113,0.496889055,0.88674444,-0.241001949,0.55978328,-0.741853476,-0.130657092,-0.251753807,0.173256099,1,0.680139244
0.840107262,0.349651694,-0.189489394,0.538881719,0.321383595,-0.796424985,-0.854445279,-0.723630726,-0.946996272,0.197776824,0.313210458,1,0.119754188
-0.634455085,-0.981617093,0.499209344,-0.898693681,-0.122148499,-0.988973498,-0.904874444,-0.232064858,0.548743248,-0.708685577,-0.555140197,1,0.41153118
1.28034091,0.14722541,0.141450107,0.588262677,0.783920646,-0.07460358,0.388346732,-0.401451528,-0.630502939,0.018814879,-0.742859304,1,1.114872336
-0.391506016,-0.40608409,0.809444189,-0.485328913,-0.710522175,-0.325347304,-0.781011522,0.36446178,0.225689948,-0.326650918,-0.449678957,0,3.405994654
-0.394515485,-0.728874087,0.540580928,0.059234072,-0.084823363,-0.837412357,0.511062741,-0.190356463,-0.87560159,-0.872572303,-0.123346329,0,3.405994654
-0.377263337,-0.707734704,0.55092442,-0.478223741,-0.561405718,0.572707832,0.697574198,0.219849899,0.097696044,-0.650428116,0.293290973,0,3.405994654
-0.493685395,-0.784516811,0.578402817,0.994304836,0.144436419,-0.275743514,-0.699498296,-0.648674011,-0.724684775,0.137632668,0.937692285,0,3.405994654
-0.401515245,-0.883651197,-0.224942535,0.157188281,0.515163302,-0.202307135,0.590907633,0.260519028,-0.436671734,-0.923596978,0.130439207,1,3.169654846
-0.596053481,0.990856886,0.380258471,0.950886488,-0.006412704,-0.592838287,-0.729267895,0.311950147,-0.565530181,0.603878677,-0.846349955,0,3.405994654
1.265611053,-0.204974592,-0.05619299,0.470598072,0.566166341,-0.912165701,0.576095223,-0.852236092,-0.077420056,-0.332859546,0.011504482,1,1.989669561
0.508400202,-0.506089211,-0.110214308,-0.355276227,0.521000147,0.528827488,0.542754292,0.830365837,0.23676008,-0.188500106,0.666953623,1,1.881965041
-0.638789594,0.747342288,0.815487862,0.686379373,0.245531991,0.223467574,0.566972494,0.859371841,-0.890090227,-0.340109736,0.976829588,0,3.405994654
1.185629725,0.253987104,0.006590229,0.67100507,-0.982483804,-0.540983319,-0.912200511,0.590276778,-0.684276521,0.211372033,-0.197453141,1,0.827344298
-0.759643257,-0.926759541,0.911557853,-0.499696076,-0.467378378,-0.828159153,0.777873814,-0.39319554,0.732358992,-0.03072145,0.91730839,0,3.405994654
0.324308902,0.076645203,0.579575717,0.328364938,-0.979480505,0.850243449,0.13972488,0.121415697,0.12281169,0.143998131,0.288834393,1,3.379580259
-0.445799887,-0.64774102,-0.682167113,0.523593187,0.810602069,0.168546245,-0.250953346,0.365487933,0.973886728,0.576762915,0.210637122,0,3.405994654
0.347894371,0.542340875,-0.193920344,-0.924820065,0.957840383,0.6259709,0.534908116,0.466880441,0.716813385,-0.561965346,-0.244350433,1,0.249485135
-0.759932995,-0.973949254,-0.862029195,-0.136380166,-0.636185408,-0.083910845,-0.375119418,0.94179666,0.722635031,-0.872990727,-0.190413088,0,3.405994654
-0.521792173,-0.172837257,0.981179357,-0.078935385,-0.528884292,0.802604854,-0.217105418,-0.083937064,-0.725288868,0.666437209,0.183713451,0,3.405994654
-0.322034001,0.796859384,-0.335890055,0.437698841,0.938879848,-0.184970677,-0.254491627,0.089210466,-0.50486213,0.64569819,-0.137508318,0,3.405994654
-0.16783236,0.030860916,0.784937203,-0.65947789,0.813355088,-0.475982249,-0.69875133,-0.381920636,0.640202641,-0.84037447,-0.131507114,1,3.251374483
-0.574789107,0.414478272,-0.955245316,0.60260123,0.293873638,-0.086588085,-0.132962853,0.226285458,-0.50440824,-0.689132333,-0.579267859,1,3.201776981
0.133239672,-0.201112464,-0.625400424,-0.353592068,-0.657670021,0.723610938,0.709679604,-0.69591403,0.531509578,0.479116559,-0.53323561,1,1.623681068
1.349163651,0.151459754,0.052513808,-0.359562278,-0.014966046,0.8291471,0.501584351,-0.091477856,0.172108382,-0.271428823,0.198092565,1,2.212911367
-0.328959823,0.201279894,-0.845014513,-0.752062738,-0.148890719,-0.667574048,-0.683466733,-0.431178659,0.033587977,0.48096481,0.230820969,0,3.405994654
-0.279709041,0.313168913,0.781228244,0.140796334,0.072865702,-0.702726305,0.963073373,0.044396579,-0.061308101,-0.877178609,-0.128447995,0,3.405994654
0.224237233,0.600534976,0.161719114,0.999552548,0.02623344,0.134104267,-0.690427482,-0.297968835,0.043882668,0.140903339,-0.933873713,0,3.405994654
-0.132978961,-0.386857301,-0.664885581,0.626226366,-0.733595252,-0.289265871,-0.152835846,0.784346104,-0.751725554,-0.673393786,0.151906565,0,3.405994654
-0.31693846,-0.758406043,-0.409529388,-0.898059845,-0.238331035,-0.597798824,0.52624023,-0.36704734,0.779781461,-0.715346396,-0.325988322,0,3.405994654
-0.061662294,0.255715728,-0.691495061,0.274824381,-0.984706521,0.260280907,0.125325412,0.01676053,0.729022443,0.828521073,-0.879068136,1,0.185667783
0.132470235,0.308585823,-0.580295622,-0.252982855,0.00147734,0.189712942,-0.193338573,0.931673527,0.654925942,-0.877893627,-0.321225166,1,3.129390001
1.108355641,0.109423406,0.268413424,0.004706364,-0.818080127,0.26659748,0.585955799,-0.617187083,-0.506658375,0.833302438,-0.778103948,1,0.721321344
-0.198602825,-0.042316023,0.799241364,0.597812235,0.047704641,0.120236546,0.586077213,0.522074938,-0.657802343,-0.756775677,0.265984148,0,3.405994654
0.34622556,-0.475711375,-0.325793594,0.421701759,-0.466828734,0.567597508,-0.294326812,-0.383293122,0.818623364,-0.742232144,0.062047414,1,0.298985332
-0.11531391,0.737967849,-0.186446756,0.698704064,-0.180906087,0.315207988,-0.994068146,0.458173543,-0.706426799,-0.294530183,-0.560908198,1,2.736902475
